productID,lastVisitedTime,avgRating,name,price,discount,brand,description,imgURL,visibility,isDeleted
CJ8090,2020-04-13T15:06:30,0,MEN'S ADIDAS RUNNING ARIUS 1.0 SHOES,49.99,0,Adidas,The adidas Arius 1.0 Running shoes for men feature a comfortable Mesh upper with all-over graphic print. They come with Lightstrike IMEVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.,"[""https://shop.adidas.co.in/#!product/CJ8090_arius1m""]",1,0
CL7542,2020-04-13T15:06:30,0,Men's adidas Running Bound Shoes,49.99,0,Adidas,Sleek running shoes for men. These shoes have a lightweight look and feel in honeycomb mesh. Cloudfoam cushioning delivers superior step-in comfort.,"[""https://shop.adidas.co.in/#!product/CL7542_boundm""]",1,0
CL7311,2020-04-13T15:06:30,0,Men's adidas Running Rush Shoes,35.99,0,Adidas,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.","[""https://shop.adidas.co.in/#!product/CL7311_rushm""]",1,0
EE8028,2020-04-13T15:06:30,0,Men's adidas Running Duramo 9 Shoes,59.99,0,Adidas,"These men's running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.","[""https://shop.adidas.co.in/#!product/EE8028_duramo9""]",1,0
CL7398,2020-04-13T15:06:30,0,Men's adidas Sport Inspired Blaze Runner Shoes,55.99,0,Adidas,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CL7398_blazerunnerms""]",1,0
CL7306,2020-04-13T15:06:30,0,Men's adidas Running Dracon Shoes,39.99,0,Adidas,Great everyday trainer for modern runner to go that extra mile. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and Rubber outsole provide comfort and support to their every step.,"[""https://shop.adidas.co.in/#!product/CL7306_draconm""]",1,0
CK9697,2020-04-13T15:06:30,0,Men's adidas Running Helkin 3 Shoes,45.99,0,Adidas,Style and performance go hand in hand in this adidas Helkin 3 Running shoes for men. The breathable upper Knit-Mesh offers maximum ventilation. EVA midsole and rubber outsole.,"[""https://shop.adidas.co.in/#!product/CK9697_helkin3m""]",1,0
CI9915,2020-04-13T15:06:30,0,men's ADIDAS RUNNING NAYO 1.0 SHOES,49.99,0,Adidas,"The adidas Nayo 1.0 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability.","[""https://shop.adidas.co.in/#!product/CI9915_nayo10m""]",1,0
CK9590,2020-04-13T15:06:30,0,MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,52.99,0,Adidas,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CK9590_nayo20m""]",1,0
CL7458,2020-04-13T15:06:30,0,Men's adidas Running Zeta 1.0 Shoes,59.99,0,Adidas,"Designed to go the distance, these adidas Zeta 1.0 running shoes for men give optimum cushioning to your feet with full-length CLOUDFOAM and its breathable knit upper ensures maximum ventilation. It's smart style details balance the clean design and the rubber outsole provides best durability.","[""https://shop.adidas.co.in/#!product/CL7458_zeta10ms""]",1,0
CI9913,2020-04-13T15:06:30,0,men's ADIDAS RUNNING NAYO 1.0 SHOES,49.99,0,Adidas,"The adidas Nayo 1.0 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability.","[""https://shop.adidas.co.in/#!product/CI9913_nayo10m""]",1,0
CL7459,2020-04-13T15:06:31,0,Men's adidas Running Zeta 1.0 Shoes,59.99,0,Adidas,"Designed to go the distance, these adidas Zeta 1.0 running shoes for men give optimum cushioning to your feet with full-length CLOUDFOAM and its breathable knit upper ensures maximum ventilation. It's smart style details balance the clean design and the rubber outsole provides best durability.","[""https://shop.adidas.co.in/#!product/CL7459_zeta10ms""]",1,0
CI9991,2020-04-13T15:06:31,0,men's Adidas RUNNING TORIL SHOES,49.99,0,Adidas,"Designed to go the distance, these adidas Toril 1.0 running shoes for men give optimum cushioning to your feet with EVA midsole and its Mesh upper inspires comfortable familiarity. It's smart style details balance the clean design and the rubber outsole provides best durability.","[""https://shop.adidas.co.in/#!product/CI9991_toril10m""]",1,0
F36996,2020-04-13T15:06:31,0,Men's adidas Running Asweerun Shoes,55.99,0,Adidas,"Aspire to greatness. These running shoes are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step.","[""https://shop.adidas.co.in/#!product/F36996_asweerun""]",1,0
CJ7974,2020-04-13T15:06:31,0,MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,52.99,0,Adidas,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CJ7974_nayo20""]",1,0
CL7588,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Factor Shoes,42.99,0,Adidas,"These lightweight running-inspired shoes for men give all round comfort, cushioning, durability & support in a simplistic design. Features Knit-Mesh upper for maximum ventilation, lightstrike EVA midsole with durable Rubber outsole for long-lasting wear.","[""https://shop.adidas.co.in/#!product/CL7588_factorm""]",1,0
CL7407,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Quickspike Shoes,39.99,0,Adidas,"These men's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.","[""https://shop.adidas.co.in/#!product/CL7407_quickspikems""]",1,0
CL7406,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Quickspike Shoes,39.99,0,Adidas,"These men's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.","[""https://shop.adidas.co.in/#!product/CL7406_quickspikems""]",1,0
CK9420,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Phanko Shoes,55.99,0,Adidas,Extremely functional and subtle running-inspired shoes for men. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides add to it's appeal.,"[""https://shop.adidas.co.in/#!product/CK9420_phankom""]",1,0
CL7389,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Stunn Shoes,55.99,0,Adidas,These men's running-inspired shoes keep you comfortable so you stay focused on your day. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Faetures a CLOUDFOAM midsole for responsive cushioning and durable Rubber outsole for long-lasting wear.,"[""https://shop.adidas.co.in/#!product/CL7389_stunnms""]",1,0
CL7516,2020-04-13T15:06:31,0,Men's adidas Running Flank Shoes,52.99,0,Adidas,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile-mesh upper, Cloudfoam midsole and Rubber outsole provides durability.","[""https://shop.adidas.co.in/#!product/CL7516_flankm""]",1,0
CI9989,2020-04-13T15:06:31,0,men's ADIDAS RUNNING TORIL 1.0 SHOES,49.99,0,Adidas,"Designed to go the distance, these adidas Toril 1.0 running shoes for men give optimum cushioning to your feet with EVA midsole and its Mesh upper inspires comfortable familiarity. It's smart style details balance the clean design and the rubber outsole provides best durability.","[""https://shop.adidas.co.in/#!product/CI9989_toril10m""]",1,0
CL7405,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Quickspike Shoes,39.99,0,Adidas,"These men's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.","[""https://shop.adidas.co.in/#!product/CL7405_quickspikems""]",1,0
CL7473,2020-04-13T15:06:31,0,Men's adidas Running Nepton 2.0 Shoes,55.99,0,Adidas,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable textile upper for maximum ventilation and a cushioned midsole provides all-day comfort with rubber outsole for best durability in high wear areas.","[""https://shop.adidas.co.in/#!product/CL7473_nepton20ms""]",1,0
CJ8110,2020-04-13T15:06:31,0,MEN'S ADIDAS RUNNING KIVARO 1.0 SHOES,45.99,0,Adidas,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Knit-Mesh upper ensure breathability and durability while the Lightstrike EVA midsole provides premium cushioning. Full Rubber outsole provides durability.","[""https://shop.adidas.co.in/#!product/CJ8110_kivaro1m""]",1,0
CJ8019,2020-04-13T15:06:31,0,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,45.99,0,Adidas,"These Erdiga 4.0 running shoes for men will add a fresh vigour to your workout sessions. Featuring mesh upper and lining, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the rubber outsole ensures better traction on different surfaces.","[""https://shop.adidas.co.in/#!product/CJ8019_erdiga40""]",1,0
CK9604,2020-04-13T15:06:31,0,Men's adidas Running Kyris 1.0 Shoes,45.99,0,Adidas,The adidas Kyris 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The combination of textile and mesh ensure breathability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CK9604_kyris1m""]",1,0
CK9431,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Blaze Runner Shoes,55.99,0,Adidas,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CK9431_blazerunnerm""]",1,0
EE7289,2020-04-13T15:06:31,0,Unisex adidas Originals Skateboarding 3MC Shoes,59.99,0,Adidas,"Designed for skate but with an easy, everyday style. These shoes have a durable canvas and nylon upper that holds up to regular skate sessions. A flexible rubber outsole provides superior grip on your board. Targeted cushioning in the heel helps absorb impact for when you're riding hard.","[""https://shop.adidas.co.in/#!product/EE7289_3mc""]",1,0
B75580,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Duramo Lite 2.0 Shoes,49.99,0,Adidas,"Refine your interval training in these men's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.","[""https://shop.adidas.co.in/#!product/B75580_duramolite20""]",1,0
CK9432,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Blaze Runner Shoes,55.99,0,Adidas,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CK9432_blazerunnerm""]",1,0
EE4925,2020-04-13T15:06:31,0,Unisex adidas Originals Marathon Tech Shoes,119.99,0,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.","[""https://shop.adidas.co.in/#!product/EE4925_marathontech""]",1,0
EE4953,2020-04-13T15:06:31,0,Women's adidas Originals Marathon Tech Shoes,119.99,0,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The upper mixes breathable mesh and suede overlays with metallic details. A grid print on the midsole highlights the addition of responsive Boost cushioning.","[""https://shop.adidas.co.in/#!product/EE4953_marathontechw""]",1,0
CL7469,2020-04-13T15:06:31,0,Men's adidas Running Raddis 1.0 shoes,55.99,0,Adidas,The premium looking adidas Raddis 1.0 Running shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CL7469_raddis10ms""]",1,0
EF8858,2020-04-13T15:06:31,0,Women's adidas Originals Sleek Super Shoes,79.99,0,Adidas,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and a retro vibe. They're made of soft leather and ride on a platform rubber outsole that adds extra attitude and a little lift. Perforated 3-Stripes keep the style smooth and minimalist.","[""https://shop.adidas.co.in/#!product/EF8858_adidassleeksuperw""]",1,0
EF9219,2020-04-13T15:06:31,0,Women's adidas Originals Supercourt Shoes,75.99,0,Adidas,"Forty years of court style, refined to the essentials. The clean, simple lines and supple leather upper of these shoes are a nod to tennis history. Iconic perforated 3-Stripes and a contrasting Trefoil heel tab give them a timeless look.","[""https://shop.adidas.co.in/#!product/EF9219_supercourtw""]",1,0
CL7513,2020-04-13T15:06:31,0,Men's adidas Running Flank Shoes,52.99,0,Adidas,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile-mesh upper, Cloudfoam midsole and Rubber outsole provides durability.","[""https://shop.adidas.co.in/#!product/CL7513_flankm""]",1,0
EE7098,2020-04-13T15:06:31,0,Women's adidas Originals Falcon Shoes,89.99,0,Adidas,"The carefree spirit of the '80s brought unabashedly bold colors and clashing patterns. Part of the Out Loud collection, these shoes capture the flavor of that decade with graphics inspired by vintage Italian prints. They offer a soft and luxurious feel with a satin and textile upper.","[""https://shop.adidas.co.in/#!product/EE7098_falconw""]",1,0
CL7425,2020-04-13T15:06:31,0,Men's adidas Sport Inspired Arcadeis Shoes,45.99,0,Adidas,These men's running-inspired shoes cradle your feet with a net mesh upper. Pillow-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.,"[""https://shop.adidas.co.in/#!product/CL7425_arcadeisms""]",1,0
CL7508,2020-04-13T15:06:31,0,Men's adidas Running Puaro Shoes,49.99,0,Adidas,Style and performance go hand in hand in this adidas Puaro shoes for men. Mesh upper for lightweight and breathability with full rubber outsole for durability. They come layered sandwich mesh and textile upper for maximum ventilation.,"[""https://shop.adidas.co.in/#!product/CL7508_puaroms""]",1,0
EE7292,2020-04-13T15:06:32,0,Unisex adidas Originals Skateboarding Adi-Ease Shoes,55.99,0,Adidas,"Built for durability without sacrificing style, these classic skate shoes can handle any session. They ride on a vulcanized rubber outsole that's grippy and flexible so you stick to your board. A two-tone canvas upper helps you stand out at the park or on the street.","[""https://shop.adidas.co.in/#!product/EE7292_adi-ease""]",1,0
CL7589,2020-04-13T15:06:32,0,Men's adidas Sport Inspired Factor Shoes,42.99,0,Adidas,"These lightweight running-inspired shoes for men give all round comfort, cushioning, durability & support in a simplistic design. Features Knit-Mesh upper for maximum ventilation, lightstrike EVA midsole with durable Rubber outsole for long-lasting wear.","[""https://shop.adidas.co.in/#!product/CL7589_factorm""]",1,0
CJ8061,2020-04-13T15:06:32,0,MEN'S ADIDAS RUNNING LEGUS SHOES,59.99,0,Adidas,"Get maximum support, comfort and a refreshed look with these adidas Legus shoes for men. The textile mesh upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel and the Rubber outsole gives ultimate durability.","[""https://shop.adidas.co.in/#!product/CJ8061_legusm""]",1,0
EE5847,2020-04-13T15:06:32,0,Women's adidas Originals Forest Grove Shoes,65.99,0,Adidas,"Inspired by a game-changing running shoes from the archives, this shoe is built for everyday wear. A suede and nylon upper shows off classic 3-Stripes styling. A mesh-wrapped EVA midsole echoes vintage looks from the archives.","[""https://shop.adidas.co.in/#!product/EE5847_forestgrovew""]",1,0
CK9686,2020-04-13T15:06:32,0,Men's adidas Sport Inspired Nebular 2 Shoes,49.99,0,Adidas,Style and performance go hand in hand in this adidas running-inspired shoes for men. Featuring Textile-Mesh upper for lightweight and breathability with Rubber outsole for durability.,"[""https://shop.adidas.co.in/#!product/CK9686_nebular2m""]",1,0
EE4567,2020-04-13T15:06:32,0,Women's adidas Originals U_Path X Shoes,75.99,0,Adidas,"With a sleek feel and futuristic look, the U_Path shoe represents the next generation of track-inspired streetwear. These shoes come with a lightweight mesh upper. A leather heel cap adds luxe texture.","[""https://shop.adidas.co.in/#!product/EE4567_u_pathxw""]",1,0
EE5585,2020-04-13T15:06:32,0,Women's adidas Originals Continental 80 Strap Shoes,79.99,0,Adidas,"These Continental 80 shoes are a faithful remake of an archive fitness and tennis style. A supple leather upper and a double cupsole stay true to the original design. Three straps replace the laces to give them a retro vibe. An allover seasonal color creates a clean, minimalist look.","[""https://shop.adidas.co.in/#!product/EE5585_continental80wstrap""]",1,0
B96519,2020-04-13T15:06:32,0,WOMEN'S ADIDAS RUNNING QUESA SHOES,69.99,0,Adidas,"Carve new paths in these trail running shoes. Featuring a women's-specific design, they combine the soft step-in feel of a sock-like fit with cloud-like cushioning for a comfortable run. A rugged trail-specific outsole rounds out the sporty look.","[""https://shop.adidas.co.in/#!product/B96519_quesa""]",1,0
B96563,2020-04-13T15:06:32,0,WOMEN'S ADIDAS SPORT INSPIRED RUN 70S SHOES,65.99,0,Adidas,Modern design meets retro style. A two-tone knit upper with welded 3-Stripes updates the classic '70s look of these women's running-inspired shoes. A lightweight midsole provides cushioned comfort with every step.,"[""https://shop.adidas.co.in/#!product/B96563_run70s""]",1,0
CL7547,2020-04-13T15:06:32,0,Men's adidas Running Whizz Shoes,55.99,0,Adidas,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry.","[""https://shop.adidas.co.in/#!product/CL7547_whizzm""]",1,0
EE4563,2020-04-13T15:06:32,0,Women's adidas Originals U_Path X Shoes,75.99,0,Adidas,"With a sleek feel and futuristic look, the U_Path shoe represents the next generation of track-inspired streetwear. These shoes come with a lightweight mesh upper. A leather heel cap adds luxe texture.","[""https://shop.adidas.co.in/#!product/EE4563_u_pathxw""]",1,0
CK9714,2020-04-13T15:06:32,0,Women's adidas Running Bolter Shoes,42.99,0,Adidas,"These women's running shoes keep you comfortable so you stay focused on your running goals. They feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The plush Cloudfoam midsole delivers ultra-soft cushioning.","[""https://shop.adidas.co.in/#!product/CK9714_bolterw""]",1,0
F36475,2020-04-13T15:06:32,0,Women's adidas Sports Inspired Court Adapt Shoes,52.99,0,Adidas,Step up your style game off the court. These tennis-inspired shoes have a sleek look made from a soft knit upper. The sock-like construction rides on a smooth rubber outsole. A cushioned sockliner provides all-day comfort.,"[""https://shop.adidas.co.in/#!product/F36475_courtadapt""]",1,0
FV8794,2020-04-13T15:06:32,0,Women's adidas Running Duramo SL Shoes,55.99,0,Adidas,"Variety keeps you motivated. For running, lifting or playing pickup games, these running shoes are all about versatile comfort. They have a lightweight build with pillow-like cushioning. No-sew overlays support the foot through quick bursts and lateral movements.","[""https://shop.adidas.co.in/#!product/FV8794_duramosl""]",1,0
EE5177,2020-04-13T15:06:32,0,Women's adidas Originals NMD_R1 Shoes,129.99,0,Adidas,"Taking style cues from premium technical outerwear, these women's shoes blend adidas archive heritage with modern comfort. The stretchy knit upper is accented with reflective details. EVA plugs accent the Boost midsole, adidas' most responsive cushioning ever.","[""https://shop.adidas.co.in/#!product/EE5177_nmd_r1w""]",1,0
CL7582,2020-04-13T15:06:32,0,Men's adidas Sport Inspired Kaptur Shoes,45.99,0,Adidas,"These lightweight running-inspired shoes for men give all round comfort, cushioning, durability & support in a simplistic design. The two-tone mesh upper ensure breathability and durability. Lightstrike EVA midsole gives you cushioning you need everyday and Rubber outsole provides durability.","[""https://shop.adidas.co.in/#!product/CL7582_kapturm""]",1,0
F36339,2020-04-13T15:06:32,0,WOMEN'S ADIDAS RUNNING ASWEERUN SHOES,49.99,0,Adidas,"Aspire to greatness. These running shoes for women are made with an airy, lightweight mesh upper. The durable rubber outsole grips the pavement for added stability. A cushioned midsole brings comfort to each step.","[""https://shop.adidas.co.in/#!product/F36339_asweerun""]",1,0
EF1963,2020-04-13T15:06:32,0,Women's adidas Originals Falcon Shoes,79.99,0,Adidas,"The rebellious spirit of the '90s music and fashion world brought bold lines and clashing colors. These shoes capture the flavor of that decade with aggressive, swerving shapes and a mix of soft mesh, leather and suede. The ombr̩-dyed upper offers a color-fade effect.","[""https://shop.adidas.co.in/#!product/EF1963_falconw""]",1,0
F34442,2020-04-13T15:06:32,0,Women's adidas Sport Inspired VS Advantage Clean Shoes,45.99,0,Adidas,"Simple, stable and straightforward design for timeless court style. These women's tennis-inspired shoes feature perforated 3-Stripes on a textile upper for a classic look. A textile lining gives them a comfortable feel.","[""https://shop.adidas.co.in/#!product/F34442_vsadvantagecl""]",1,0
EE9933,2020-04-13T15:06:32,0,Women's adidas Running Sooraj Shoes,55.99,0,Adidas,"Fast and sleek. Ready to go. These women's running shoes feature a streamlined, low-profile design and pillow-soft Cloudfoam cushioning for plush landings. The mesh upper delivers a speedy look in fun colours and 3-Stripes.","[""https://shop.adidas.co.in/#!product/EE9933_sooraj""]",1,0
EE6090,2020-04-13T15:06:32,0,Unisex adidas Originals Skateboarding 3MC Shoes,59.99,0,Adidas,"Designed for skate but with an easy, everyday style. These shoes have a durable canvas and nylon upper that holds up to regular skate sessions. A flexible rubber outsole provides superior grip on your board. Targeted cushioning in the heel helps absorb impact for when you're riding hard.","[""https://shop.adidas.co.in/#!product/EE6090_3mc""]",1,0
B75583,2020-04-13T15:06:32,0,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,47.99,0,Adidas,"Refine your interval training in these women's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.","[""https://shop.adidas.co.in/#!product/B75583_duramolite20""]",1,0
EE7922,2020-04-13T15:06:32,0,Men's adidas Running Duramo 9 Shoes,59.99,0,Adidas,"These men's running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.","[""https://shop.adidas.co.in/#!product/EE7922_duramo9""]",1,0
EE5081,2020-04-13T15:06:32,0,Women's adidas Originals Adilette Zip Slides,49.99,0,Adidas,"Part of the Out Loud collection, these women's shoes celebrate stepping into the spotlight. The classic slide silhouette features a top zip with an XL tag pull. The moulded footbed forms to your step. Bold colours give the slides a playful feel.","[""https://shop.adidas.co.in/#!product/EE5081_adilettezipw""]",1,0
EE4678,2020-04-13T15:06:32,0,Women's adidas Originals Samabarose Shoes,79.99,0,Adidas,"A new way to rise above. These women's platform shoes lift you up with a stacked gum-rubber outsole. Simple yet luxe, they cradle your feet in a soft suede leather upper that's paired with a synthetic leather lining for an ultra-comfortable feel.","[""https://shop.adidas.co.in/#!product/EE4678_sambarosew""]",1,0
CM0076,2020-04-13T15:06:32,0,Women's adidas Swim Ozor III Slippers,12.99,0,Adidas,"The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting.","[""https://shop.adidas.co.in/#!product/CM0076_ozoriiiws""]",1,0
B28156,2020-04-13T15:06:32,0,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,79.99,0,Adidas,"These sneakers rework the Samba's classic soccer silhouette as a stylish platform shoe. The leather upper is stacked on top of a raised gum rubber outsole to add height. Soft, smooth feel An all-leather upper, leather tongue and synthetic leather lining add luxe comfort Platform gum rubber outsole The layered outsole adds one inch of height.","[""https://shop.adidas.co.in/#!product/B28156_sambarosew""]",1,0
EF0527,2020-04-13T15:06:32,0,Women's adidas Sport Inspired Archivo Shoes,49.99,0,Adidas,A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style.,"[""https://shop.adidas.co.in/#!product/EF0527_archivo""]",1,0
EE4566,2020-04-13T15:06:32,0,Women's adidas Originals U_Path X Shoes,75.99,0,Adidas,"With a sleek feel and futuristic look, the U_Path shoe represents the next generation of track-inspired streetwear. These shoes come with a lightweight mesh upper. A leather heel cap adds luxe texture.","[""https://shop.adidas.co.in/#!product/EE4566_u_pathxw""]",1,0
EE8302,2020-04-13T15:06:32,0,Women's adidas Sport Inspired Lite Racer RBN Shoes,49.99,0,Adidas,Fresh running style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush midsole and outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides.,"[""https://shop.adidas.co.in/#!product/EE8302_literacerrbn""]",1,0
CM0075,2020-04-13T15:06:32,0,Women's adidas Swim Jung Slippers,9.99,0,Adidas,These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It's durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.,"[""https://shop.adidas.co.in/#!product/CM0075_jungws""]",1,0
EF0152,2020-04-13T15:06:32,0,Women's adidas Sport Inspired RunFalcon Shoes,55.99,0,Adidas,"Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive trainers have an airy material-mix upper and a midfoot cage for extra support.","[""https://shop.adidas.co.in/#!product/EF0152_runfalcon""]",1,0
CM0093,2020-04-13T15:06:32,0,Women's adidas Swimming Eezay 2019 Slippers,14.99,0,Adidas,"These women's classic flip-flops offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette.","[""https://shop.adidas.co.in/#!product/CM0093_eezay2019ws""]",1,0
F36218,2020-04-13T15:06:32,0,Women's adidas RunFalcon Shoes,49.99,0,Adidas,"Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive sneakers have an airy material-mix upper and a midfoot cage for extra support.","[""https://shop.adidas.co.in/#!product/F36218_runfalcon""]",1,0
CM0083,2020-04-13T15:06:32,0,Women's adidas Swim Puka Slippers,9.99,0,Adidas,These adidas Puka slippers for women's come with slim straps for a great fit. Feature performance logo on the footbed and textured Rubber outsole that gives unique comfort.,"[""https://shop.adidas.co.in/#!product/CM0083_pukaws""]",1,0
CM0078,2020-04-13T15:06:32,0,Women's adidas Swim Ozor III Slippers,12.99,0,Adidas,"The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting.","[""https://shop.adidas.co.in/#!product/CM0078_ozoriiiws""]",1,0
CM0079,2020-04-13T15:06:32,0,Women's adidas Swim Ozor III Slippers,12.99,0,Adidas,"The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting.","[""https://shop.adidas.co.in/#!product/CM0079_ozoriiiws""]",1,0
CM0074,2020-04-13T15:06:32,0,Women's adidas Swim Jung Slippers,9.99,0,Adidas,These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It's durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.,"[""https://shop.adidas.co.in/#!product/CM0074_jungws""]",1,0
CM0073,2020-04-13T15:06:33,0,Women's adidas Swim Jung Slippers,9.99,0,Adidas,These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It's durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.,"[""https://shop.adidas.co.in/#!product/CM0073_jungws""]",1,0
